img_path,label_path,train_test,cerebellum_present_or_not,pixel_count,img_shapes
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00134_87.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00134_87.npy,False,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00134_88.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00134_88.npy,False,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00134_89.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00134_89.npy,False,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00134_90.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00134_90.npy,False,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00134_91.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00134_91.npy,False,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00134_92.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00134_92.npy,False,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00134_93.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00134_93.npy,False,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00134_94.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00134_94.npy,False,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00134_95.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00134_95.npy,False,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00134_96.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00134_96.npy,False,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00134_97.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00134_97.npy,False,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00134_98.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00134_98.npy,False,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00134_99.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00134_99.npy,False,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00134_100.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00134_100.npy,False,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00134_101.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00134_101.npy,False,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00134_102.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00134_102.npy,False,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00134_103.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00134_103.npy,False,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00134_104.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00134_104.npy,False,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00134_105.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00134_105.npy,False,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00134_106.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00134_106.npy,False,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00134_107.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00134_107.npy,False,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00134_108.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00134_108.npy,False,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00134_109.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00134_109.npy,False,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00134_110.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00134_110.npy,False,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00134_111.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00134_111.npy,False,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00134_112.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00134_112.npy,False,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00134_113.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00134_113.npy,False,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00134_114.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00134_114.npy,False,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00134_115.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00134_115.npy,False,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00134_116.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00134_116.npy,False,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00134_117.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00134_117.npy,False,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00134_118.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00134_118.npy,False,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00134_119.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00134_119.npy,False,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00134_120.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00134_120.npy,False,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00134_121.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00134_121.npy,False,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00134_122.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00134_122.npy,False,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00134_123.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00134_123.npy,False,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00134_124.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00134_124.npy,False,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00134_125.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00134_125.npy,False,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00134_126.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00134_126.npy,False,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00134_127.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00134_127.npy,False,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00134_128.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00134_128.npy,False,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00134_129.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00134_129.npy,False,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00134_130.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00134_130.npy,False,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00134_131.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00134_131.npy,False,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00134_132.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00134_132.npy,False,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00134_133.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00134_133.npy,False,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00134_134.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00134_134.npy,False,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00134_135.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00134_135.npy,False,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00134_136.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00134_136.npy,False,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00134_137.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00134_137.npy,False,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00134_138.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00134_138.npy,False,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00134_139.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00134_139.npy,False,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00134_140.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00134_140.npy,False,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00134_141.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00134_141.npy,False,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00134_142.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00134_142.npy,False,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00134_143.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00134_143.npy,False,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00046_0.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00046_0.npy,True,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00046_1.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00046_1.npy,True,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00046_2.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00046_2.npy,True,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00046_3.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00046_3.npy,True,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00046_4.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00046_4.npy,True,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00046_5.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00046_5.npy,True,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00046_6.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00046_6.npy,True,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00046_7.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00046_7.npy,True,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00046_8.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00046_8.npy,True,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00046_9.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00046_9.npy,True,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00046_10.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00046_10.npy,True,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00046_11.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00046_11.npy,True,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00046_12.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00046_12.npy,True,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00046_13.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00046_13.npy,True,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00046_14.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00046_14.npy,True,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00046_15.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00046_15.npy,True,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00046_16.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00046_16.npy,True,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00046_17.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00046_17.npy,True,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00046_18.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00046_18.npy,True,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00046_19.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00046_19.npy,True,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00046_20.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00046_20.npy,True,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00046_21.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00046_21.npy,True,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00046_22.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00046_22.npy,True,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00046_23.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00046_23.npy,True,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00046_24.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00046_24.npy,True,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00046_25.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00046_25.npy,True,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00046_26.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00046_26.npy,True,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00046_27.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00046_27.npy,True,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00046_28.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00046_28.npy,True,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00046_29.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00046_29.npy,True,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00046_30.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00046_30.npy,True,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00046_31.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00046_31.npy,True,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00046_32.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00046_32.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00046_33.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00046_33.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00046_34.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00046_34.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00046_35.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00046_35.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00046_36.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00046_36.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00046_37.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00046_37.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00046_38.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00046_38.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00046_39.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00046_39.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00046_40.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00046_40.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00046_41.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00046_41.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00046_42.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00046_42.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00046_43.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00046_43.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00046_44.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00046_44.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00046_45.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00046_45.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00046_46.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00046_46.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00046_47.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00046_47.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00046_48.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00046_48.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00046_49.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00046_49.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00046_50.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00046_50.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00046_51.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00046_51.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00046_52.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00046_52.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00046_53.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00046_53.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00046_54.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00046_54.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00046_55.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00046_55.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00046_56.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00046_56.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00046_57.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00046_57.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00046_58.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00046_58.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00046_59.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00046_59.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00046_60.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00046_60.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00046_61.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00046_61.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00046_62.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00046_62.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00046_63.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00046_63.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00046_64.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00046_64.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00046_65.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00046_65.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00046_66.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00046_66.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00046_67.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00046_67.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00046_68.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00046_68.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00046_69.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00046_69.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00046_70.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00046_70.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00046_71.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00046_71.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00046_72.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00046_72.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00046_73.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00046_73.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00046_74.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00046_74.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00046_75.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00046_75.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00046_76.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00046_76.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00046_77.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00046_77.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00046_78.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00046_78.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00046_79.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00046_79.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00046_80.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00046_80.npy,True,1,"(0, 0)","(256, 256)"
